2021-12-27 10:31:02.170 | INFO     | __main__:get_target:20 - Loading C4_200M target sentence hashes from /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:06:47.337 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:06:47.573 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:06:48.514 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:07:11.885 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:07:13.655 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:07:14.058 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:07:14.071 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:07:15.575 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:07:15.798 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:07:16.573 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:07:17.060 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:07:40.768 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:07:42.707 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:07:43.030 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:07:43.049 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:07:44.349 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:07:44.469 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:07:45.799 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:07:45.822 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:08:09.705 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:08:11.410 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:08:11.816 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:08:12.076 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:08:13.011 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:08:13.323 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:08:14.341 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:08:15.146 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:08:38.647 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:08:40.066 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:08:40.470 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:08:40.604 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:08:41.657 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:08:42.083 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:08:43.337 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:08:44.567 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:09:07.610 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:09:08.716 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:09:09.085 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:09:09.227 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:09:10.230 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:09:11.097 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:09:11.937 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:09:13.956 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:09:36.559 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:09:37.505 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:09:37.708 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:09:37.812 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:09:38.808 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:09:40.232 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:09:40.547 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:09:43.743 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:10:05.362 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:10:06.174 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:10:06.217 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:10:06.319 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:10:07.228 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:10:08.926 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:10:09.130 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:10:13.195 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:10:34.245 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:10:34.997 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:10:34.997 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:10:35.082 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:10:35.812 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:10:37.512 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:10:38.120 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:10:42.622 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:11:03.171 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:11:03.704 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:11:03.828 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:11:03.869 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:11:04.429 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:11:06.116 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:11:06.801 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:11:11.720 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:11:32.134 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:11:32.210 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:11:32.461 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:11:32.738 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:11:32.739 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:11:34.597 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:11:35.155 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:11:40.736 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:12:00.243 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:12:00.501 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:12:00.612 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:12:00.821 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:12:01.155 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:12:02.683 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:12:03.402 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:12:09.284 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:12:29.113 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:12:29.117 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:12:29.170 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:12:29.513 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:12:29.969 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:12:31.033 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:12:31.994 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:12:38.311 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:12:57.709 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:12:57.816 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:12:57.825 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:12:58.040 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:12:59.235 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:12:59.533 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:13:00.808 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:13:07.251 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:13:26.209 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:13:26.236 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:13:26.419 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:13:27.057 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:13:27.901 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:13:27.959 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:13:29.231 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:13:36.254 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:13:54.891 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:13:54.952 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:13:55.200 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:13:56.346 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:13:56.614 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:13:56.729 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:13:57.892 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:14:05.477 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:14:23.746 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:14:23.931 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:14:23.946 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:14:25.269 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:14:25.289 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:14:25.341 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:14:27.094 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:14:34.405 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:14:52.560 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:14:52.584 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:14:52.975 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:14:53.851 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:14:54.074 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:14:54.328 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:14:55.916 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:15:03.791 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:15:21.610 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:15:21.714 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:15:21.909 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:15:22.634 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:15:23.034 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:15:23.466 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:15:24.893 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:15:32.853 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:15:50.542 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:15:50.849 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:15:50.868 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:15:51.499 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:15:51.856 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:15:52.843 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:15:54.224 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:16:02.178 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:16:19.368 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:16:19.679 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:16:19.726 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:16:20.356 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:16:20.745 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:16:22.120 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:16:23.199 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:16:31.659 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:16:48.264 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:16:48.335 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:16:48.691 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:16:49.038 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:16:49.866 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:16:51.456 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:16:51.926 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:17:01.125 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:17:17.254 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00003-of-00010
2021-12-27 13:17:17.404 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
2021-12-27 13:17:17.622 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00007-of-00010
2021-12-27 13:17:18.171 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00008-of-00010
2021-12-27 13:17:18.674 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00004-of-00010
2021-12-27 13:17:20.154 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00001-of-00010
2021-12-27 13:17:20.809 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00009-of-00010
2021-12-27 13:17:30.817 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00000-of-00010
2021-12-27 13:17:46.394 | INFO     | __main__:get_target:41 - Done /mnt/spellcheck_data/data/c4dataset/edits_tsv/edits.tsv-00005-of-00010
